Ux,Uy,Uz,TA_1_1_1,T_SONIC_corr,PA,H2O_density,CO2_density
-1.122458,2.15827,-0.006105929,-9.130005,-8.115784,83.68243,1.771691,685.6631
-1.047323,2.172625,-0.008725558,-9.130005,-8.109131,83.68085,1.778331,685.8814
-1.076666,2.095608,-0.04736273,-9.130005,-8.15509,83.68075,1.775297,685.7403
-1.105839,2.068139,-0.04276318,-9.130005,-8.078461,83.68101,1.780213,685.9591
-1.171733,2.08046,0.0875868,-9.130005,-8.134369,83.68185,1.776829,685.647
-1.178884,2.069573,0.1570079,-9.130005,-8.136414,83.68168,1.788123,685.9885
-1.142391,2.104246,0.1700767,-9.130554,-8.161682,83.68113,1.757374,685.7377
-1.146535,2.129512,0.1468511,-9.130554,-8.110748,83.68008,1.759961,685.5641
-1.088183,2.110984,0.1864523,-9.130554,-8.041229,83.68108,1.786228,685.6353
-1.046268,2.181713,0.1775125,-9.130554,-8.066528,83.68017,1.789322,685.7625
-0.9633258,2.231678,0.1598622,-9.130554,-8.093658,83.6813,1.777391,685.7289
-1.050589,2.271809,0.166536,-9.130554,-8.034729,83.67986,1.778249,685.5666
-1.162864,2.346302,0.06693081,-9.130554,-8.154755,83.68045,1.773206,686.192
-1.079985,2.287991,0.1484228,-9.130554,-8.108673,83.68026,1.781252,685.6603
-1.058054,2.248717,0.1252464,-9.130554,-8.092773,83.68162,1.764854,685.937
-1.183684,2.218863,0.02766658,-9.130554,-8.156067,83.68063,1.757337,685.4734
-1.162012,2.349118,0.1330195,-9.130554,-8.103668,83.68085,1.756154,685.77
-1.289226,2.328069,0.1519861,-9.130554,-8.113403,83.68358,1.767916,685.7372
-1.077433,2.404774,0.07736188,-9.130554,-8.061676,83.68037,1.750029,685.4785
-1.174342,2.394566,0.03411406,-9.130554,-8.105682,83.68059,1.746977,685.3943
-1.192346,2.392523,-0.01760941,-9.130554,-8.128998,83.68108,1.748384,685.5391
-1.180219,2.469642,-0.05167645,-9.130554,-8.097137,83.68233,1.756946,685.7164
-1.189525,2.477948,0.01067221,-9.130554,-8.12973,83.68148,1.754238,685.2664
-1.146346,2.470836,0.001418134,-9.130554,-8.099701,83.68061,1.751115,685.4708
-1.071813,2.43877,0.05707004,-9.130554,-8.12085,83.68019,1.742064,685.7437
-1.079851,2.489016,0.02643978,-9.130554,-8.091553,83.67918,1.746884,685.3934
-1.047966,2.477664,0.01236977,-9.131287,-8.101105,83.67951,1.749454,685.4411
-1.034663,2.416599,-0.01368768,-9.131287,-8.092499,83.67928,1.749397,685.5112
-0.9981771,2.361928,-0.004742048,-9.131287,-8.156464,83.67958,1.748148,685.6555
-1.08018,2.361893,-0.02856085,-9.131287,-8.059387,83.68005,1.746255,685.4534
-1.081494,2.302831,-0.03073566,-9.131287,-8.141205,83.6805,1.748883,685.5023
-1.10959,2.376516,-0.04204415,-9.131287,-8.157837,83.68254,1.746485,685.2909
-1.059885,2.319636,0.0007350139,-9.131287,-8.087311,83.68276,1.745185,685.4323
-0.9771998,2.319287,0.01068694,-9.131287,-8.127502,83.68136,1.744197,685.7765
-1.083592,2.283468,-0.02105382,-9.131287,-8.117981,83.68185,1.756249,685.5256
-1.072335,2.251095,-0.02264205,-9.131287,-8.126587,83.68082,1.752964,685.4266
-1.08478,2.192057,0.03657843,-9.131287,-8.085663,83.68356,1.757706,685.572
-1.136815,2.235669,0.003311652,-9.131287,-8.113525,83.68073,1.760397,685.7776
-1.141134,2.256542,0.03585796,-9.131287,-8.090302,83.68047,1.756483,685.9458
-1.053455,2.186338,0.05578067,-9.131287,-8.133179,83.68029,1.751754,685.9666
-0.9979798,2.223534,0.06680859,-9.131287,-8.108398,83.68148,1.74616,685.3708
-1.009635,2.301415,-0.00850377,-9.131287,-8.116821,83.68391,1.752899,685.5251
-0.9452143,2.330661,-0.06018652,-9.131287,-8.102386,83.68199,1.749462,685.59
-1.040325,2.296139,-0.003192978,-9.131287,-8.104919,83.68279,1.754074,685.3011
-1.003371,2.29405,-0.00258196,-9.131287,-8.113892,83.68254,1.753298,685.441
-1.025398,2.269405,0.06324992,-9.131287,-8.141113,83.6815,1.74554,685.5721
-1.066673,2.319277,0.04911936,-9.131317,-8.176941,83.68045,1.750372,685.5702
-0.9838703,2.264537,0.05847384,-9.131317,-8.082916,83.67995,1.753928,685.5204
-1.039487,2.310178,0.07215552,-9.131317,-8.097656,83.68037,1.752773,685.5988
-1.057655,2.333733,0.09651831,-9.131317,-8.095825,83.68241,1.752343,685.227
-1.0329,2.354479,0.0740632,-9.131317,-8.07608,83.67902,1.756807,685.5377
-0.9720219,2.337268,0.06450213,-9.131317,-8.072937,83.6804,1.758457,685.2756
-0.9832981,2.311812,-0.006613414,-9.131317,-8.086884,83.68059,1.753537,685.5833
-0.9582247,2.28677,-0.009038563,-9.131317,-8.074707,83.68069,1.754292,685.6624
-0.9898944,2.266396,0.03968633,-9.131317,-8.059753,83.6783,1.756699,685.4144
-0.9596105,2.241903,0.05963771,-9.131317,-8.102386,83.6833,1.758234,685.6966
-0.9936435,2.294542,0.07824513,-9.131317,-8.096252,83.67921,1.752346,685.7068
-1.045724,2.25053,0.08890839,-9.131317,-8.131958,83.68386,1.767204,685.8028
-1.015359,2.21271,0.08685655,-9.131317,-8.068878,83.68059,1.758848,685.4427
-0.9708711,2.29122,0.07503379,-9.131317,-8.097412,83.67984,1.758201,685.7957
-1.026001,2.261039,0.07104808,-9.131317,-8.137817,83.68258,1.753874,685.5861
-0.9396582,2.191672,0.05745732,-9.131317,-8.145966,83.68078,1.758524,685.7699
-0.9747446,2.2307,0.08551151,-9.131317,-8.083038,83.68291,1.756018,685.3333
-1.055087,2.207437,0.05920277,-9.131317,-8.15506,83.68019,1.757748,685.62
-1.017899,2.236501,0.07591903,-9.131317,-8.089081,83.68096,1.758146,685.7352
-0.9211004,2.172503,0.04952333,-9.131317,-8.058624,83.68127,1.751679,685.3872
-0.9983188,2.213385,0.03837282,-9.131775,-8.084778,83.68104,1.751434,685.4005
-0.9659454,2.172071,0.06338875,-9.131775,-8.078491,83.68114,1.755987,685.939
-0.9783226,2.125865,0.08015004,-9.131775,-8.098328,83.68031,1.76322,685.5222
-1.025632,2.134846,0.004481187,-9.131775,-8.136292,83.68204,1.758042,685.7632
-1.024584,2.230402,0.03880812,-9.131775,-8.099548,83.68096,1.76657,685.6262
-0.9899542,2.143543,0.05845886,-9.131775,-8.128937,83.68113,1.763006,685.662
-1.059124,2.163695,-0.01817845,-9.131775,-8.161896,83.68183,1.767403,685.612
-1.021904,2.16975,0.09308607,-9.131775,-8.110107,83.68188,1.765805,685.8889
-1.274582,2.222646,0.04900944,-9.131775,-8.092957,83.67968,1.769868,685.775
-1.265075,2.23344,0.03592832,-9.131775,-8.114258,83.68052,1.783378,685.7738
-1.193097,2.237994,0.07400336,-9.131775,-8.080536,83.68059,1.775215,685.814
-1.259796,2.175667,0.02193017,-9.131775,-8.091492,83.68131,1.759833,685.6295
-1.287114,2.100967,0.03984721,-9.131775,-8.123749,83.67979,1.756705,685.8063
-1.239214,2.060962,0.04389826,-9.131775,-8.151459,83.68119,1.755635,685.3754
-1.168609,2.084849,-0.01461783,-9.131775,-8.080383,83.68136,1.761848,685.7781
-1.128564,2.15947,0.003913566,-9.131775,-8.157379,83.68021,1.754839,685.5033
-1.20474,2.118762,-0.03273188,-9.131775,-8.13739,83.68241,1.757631,685.4661
-1.05946,2.085431,-0.04956059,-9.131775,-8.174683,83.68017,1.757878,685.3914
-1.046243,2.025801,-0.03461267,-9.131775,-8.159973,83.67882,1.757781,685.6086
-1.192233,2.060416,0.0004451062,-9.131775,-8.165192,83.68031,1.752801,685.5649
-1.148588,2.078771,0.004080299,-9.13269,-8.149994,83.68283,1.756461,685.57
-1.127167,2.03996,-0.01780173,-9.13269,-8.10614,83.68122,1.753246,685.4311
-1.119156,2.116762,0.06411827,-9.13269,-8.127167,83.6801,1.75631,685.639
-1.045395,2.025132,0.03464144,-9.13269,-8.097534,83.6813,1.757367,685.9173
-0.9691961,2.061354,0.04081393,-9.13269,-8.133087,83.68056,1.756767,685.6575
-0.8857065,2.078288,-0.07449818,-9.13269,-8.094513,83.67863,1.753587,685.6465
-0.9489344,2.115273,-0.1496436,-9.13269,-8.133636,83.68034,1.750504,685.5046
-1.122622,2.115607,-0.06948559,-9.13269,-8.086761,83.6797,1.754371,685.5633
-1.048278,2.085093,0.009333375,-9.13269,-8.164368,83.67877,1.752796,685.6694
-0.9670501,2.115174,0.01407523,-9.13269,-8.143646,83.68327,1.758508,685.6131
-1.012752,2.22915,0.0246877,-9.13269,-8.132202,83.68269,1.761774,685.5752
-1.093314,2.254763,-0.02853519,-9.13269,-8.133209,83.6834,1.759274,685.5098
-0.9989341,2.217235,0.005139945,-9.13269,-8.104858,83.67942,1.759086,685.8632
-0.9992042,2.167973,0.03984187,-9.13269,-8.125488,83.68232,1.758805,685.6463
-1.00105,2.10973,0.05028755,-9.13269,-8.126373,83.68069,1.757558,685.7473
-0.9822953,2.136339,0.0626271,-9.13269,-8.121399,83.68098,1.755854,685.7111
-1.126655,2.142024,-0.02139181,-9.13269,-8.081848,83.68021,1.755592,685.7816
-1.064978,2.206922,-0.03436647,-9.13269,-8.152679,83.68131,1.75815,685.6461
-1.060984,2.182732,-0.07558295,-9.13269,-8.144226,83.68017,1.758512,685.785
-0.9805917,2.131889,0.002381941,-9.13269,-8.133545,83.68161,1.762201,685.6891
-0.9705931,2.270585,-0.0367077,-9.133636,-8.119324,83.68138,1.761271,685.5908
-1.006496,2.243372,-0.05275607,-9.133636,-8.087311,83.68332,1.774843,685.7302
-1.090127,2.305852,0.01591578,-9.133636,-8.167969,83.68085,1.772876,685.8849
-1.066309,2.292551,0.06206922,-9.133636,-8.129303,83.68352,1.7722,685.5764
-1.059559,2.318517,0.02487659,-9.133636,-8.161133,83.68098,1.765309,685.1912
-0.9885417,2.283183,0.02187611,-9.133636,-8.10376,83.68227,1.764092,685.9764
-0.8882225,2.240784,0.05157337,-9.133636,-8.126495,83.68061,1.761737,685.4023
-1.02525,2.28644,-0.04527562,-9.133636,-8.110962,83.68215,1.765811,685.9651
-0.9767262,2.249408,0.05971709,-9.133636,-8.101288,83.68135,1.769506,685.7707
-1.111643,2.293155,0.0628803,-9.133636,-8.160126,83.68131,1.764885,685.7561
-1.02972,2.236811,0.1088623,-9.133636,-8.088348,83.68178,1.770255,685.7041
-1.00824,2.223056,0.08166191,-9.133636,-8.098236,83.68075,1.769068,685.7702
-0.9933075,2.24878,0.09519539,-9.133636,-8.160034,83.67998,1.772405,685.8184
-1.00051,2.211831,0.05535507,-9.133636,-8.110809,83.68114,1.765392,685.5381
-1.03372,2.169211,0.01363567,-9.133636,-8.112701,83.68047,1.767911,685.8943
-1.059181,2.181089,-0.03324933,-9.133636,-8.124725,83.68029,1.767156,685.7048
-0.9757594,2.052929,-0.05403682,-9.133636,-8.106354,83.68019,1.768286,685.3531
-0.9377213,2.176789,-0.05820966,-9.133636,-8.055969,83.67942,1.763356,685.6364
-1.006246,2.231418,-0.07363415,-9.133636,-8.083252,83.68035,1.763955,685.58
-1.030976,2.270969,-0.05031052,-9.133636,-8.097534,83.68029,1.773658,685.6629
-1.070804,2.101216,0.04059492,-9.134338,-8.088165,83.68085,1.773595,685.8279
-1.064684,2.155847,0.002549306,-9.134338,-8.147034,83.67907,1.774407,685.623
-1.046197,2.104302,0.004378382,-9.134338,-8.119873,83.6836,1.770048,686.001
-0.9770672,2.14421,0.0166868,-9.134338,-8.10498,83.6794,1.772037,685.8188
-0.9650285,2.08339,0.02550488,-9.134338,-8.124969,83.68031,1.763397,685.766
-0.9494768,2.09346,-0.01389046,-9.134338,-8.102112,83.67995,1.76784,685.7181
-0.9241219,2.020593,-0.01853666,-9.134338,-8.094208,83.68108,1.771129,685.6951
-0.9671996,2.064381,-0.004045122,-9.134338,-8.113464,83.68078,1.768334,685.8684
-0.9937413,2.080178,-0.01761131,-9.134338,-8.139923,83.68237,1.769764,685.5364
-1.012137,2.124208,-0.02432455,-9.134338,-8.076813,83.6809,1.76976,685.5766
-0.967032,2.073866,-0.01658559,-9.134338,-8.126678,83.68194,1.770511,685.6666
-0.9854312,2.123152,-0.04444887,-9.134338,-8.1026,83.68136,1.773274,685.7521
-0.9728113,2.159094,-0.08960837,-9.134338,-8.13089,83.68092,1.780566,685.7909
-0.9862479,2.172949,-0.08808269,-9.134338,-8.106262,83.68243,1.77664,685.7469
-1.055309,2.147487,-0.08111658,-9.134338,-8.111176,83.67956,1.77918,685.9587
-0.9807736,2.112954,-0.1007389,-9.134338,-8.112976,83.68026,1.774597,685.5388
-0.9375728,2.130791,-0.09423015,-9.134338,-8.097137,83.68118,1.776997,685.732
-0.9550976,2.171101,-0.1181423,-9.134338,-8.126831,83.67998,1.775107,685.8754
-0.9061963,2.187718,-0.112026,-9.134338,-8.121918,83.68061,1.772568,685.7322
-0.8892635,2.132222,-0.0525123,-9.134338,-8.141937,83.67912,1.771866,685.7529
-0.8938506,2.115905,-0.06900031,-9.134766,-8.085571,83.67995,1.772325,685.835
-0.8073999,2.156198,-0.1061709,-9.134766,-8.092987,83.68026,1.774463,685.9468
-0.8031875,2.164691,-0.08798783,-9.134766,-8.048523,83.68043,1.787112,685.5975
-0.7727746,2.108533,-0.0942333,-9.134766,-8.077179,83.68153,1.772686,686.0414
-0.7994491,2.097573,-0.1040688,-9.134766,-8.154236,83.68055,1.76777,685.9276
-0.7616894,2.108725,-0.1384977,-9.134766,-8.072113,83.6801,1.771817,685.618
-0.8214481,2.068199,-0.09570455,-9.134766,-8.141815,83.68104,1.768941,685.8113
-0.8310812,2.112934,-0.05832734,-9.134766,-8.063934,83.68075,1.769256,685.524
-0.8368664,2.140647,-0.005514804,-9.134766,-8.071045,83.68069,1.792276,686.0003
-0.7606047,2.140103,-0.01268671,-9.134766,-8.088562,83.6818,1.783623,685.9734
-0.7600596,2.094157,-0.02518202,-9.134766,-8.051025,83.68071,1.789635,685.9889
-0.8016008,2.087243,-0.006943599,-9.134766,-8.114929,83.68071,1.785054,685.5765
-0.8241043,2.119768,-0.008996924,-9.134766,-8.085388,83.68008,1.786943,685.9301
-0.7993153,2.151608,-0.002469119,-9.134766,-8.069519,83.68059,1.788507,685.9677
-0.785236,2.077314,0.05904509,-9.134766,-8.115509,83.68059,1.787982,685.7639
-0.8468319,2.024536,0.01451131,-9.134766,-8.062622,83.68362,1.783866,686.0665
-0.7851705,2.018674,0.03759395,-9.134766,-8.114471,83.68215,1.784215,685.745
-0.8854924,2.029667,-0.0004496796,-9.134766,-8.08728,83.68276,1.787791,685.7578
-0.9222883,2.00255,0.04086697,-9.134766,-8.093079,83.68056,1.788248,685.8391
-0.9517796,2.034687,0.03095225,-9.134766,-8.068939,83.67994,1.789339,685.9676
-0.8469502,2.033225,0.06821121,-9.135681,-8.113953,83.68237,1.789225,686.0338
-0.8787844,2.069816,0.1135515,-9.135681,-8.111176,83.68098,1.786282,685.8226
-0.881818,2.036986,0.01622876,-9.135681,-8.080597,83.68243,1.785658,685.9294
-0.9122014,2.13763,-0.002059086,-9.135681,-8.093079,83.68157,1.781147,685.7055
-0.9101837,2.12876,-0.06012867,-9.135681,-8.105499,83.67915,1.788332,685.8438
-0.911207,2.164088,-0.02589509,-9.135681,-8.092285,83.67944,1.784483,685.5005
-0.9009125,2.07797,-0.04377533,-9.135681,-8.116272,83.683,1.783809,685.788
-0.895351,2.115655,-0.06314398,-9.135681,-8.068298,83.68029,1.781398,685.9098
-1.078025,1.985685,0.02387559,-9.135681,-8.112244,83.68122,1.785453,685.6673
-1.001187,1.933595,0.2312537,-9.135681,-8.061554,83.68326,1.785947,685.9596
-1.040839,1.936336,0.2241452,-9.135681,-8.170074,83.68223,1.787514,685.5676
-1.041701,2.099298,0.2691534,-9.135681,-8.122833,83.68353,1.789285,686.0388
-0.9893123,2.09682,0.1993643,-9.135681,-8.096588,83.68138,1.789525,685.7389
-0.9198388,2.130227,0.2176531,-9.135681,-8.08493,83.68194,1.790699,686.118
-0.8923343,2.090146,0.1153013,-9.135681,-8.122437,83.68078,1.782598,685.8246
-0.9198023,2.035786,0.2123549,-9.135681,-8.112152,83.68108,1.784199,685.7913
-0.8982872,2.049772,0.1616268,-9.135681,-8.130615,83.67998,1.782235,686.164
-0.9406325,2.008878,0.1182823,-9.135681,-8.118011,83.67968,1.780479,685.6822
-0.9496545,1.984645,0.1041946,-9.135681,-8.112732,83.68169,1.777937,685.9006
-0.9540228,1.895266,0.1670079,-9.135681,-8.138672,83.68015,1.784796,685.8723
-0.9520977,1.866159,0.2632734,-9.136597,-8.141449,83.68157,1.784815,685.784
-0.9433953,1.984881,0.1776858,-9.136597,-8.126343,83.68047,1.774686,685.9786
-0.9795786,1.916986,0.2373814,-9.136597,-8.157959,83.68386,1.778241,685.9609
-0.8533453,1.869304,0.2576103,-9.136597,-8.136932,83.68164,1.773504,685.7374
-0.8562583,1.903531,0.2447751,-9.136597,-8.108704,83.6818,1.779163,685.8406
-0.8577479,1.960338,0.1881229,-9.136597,-8.117249,83.68119,1.772537,685.7764
-0.8329599,1.941585,0.1466639,-9.136597,-8.076294,83.68227,1.770174,685.6539
-0.8478354,1.89775,0.1574747,-9.136597,-8.1203,83.68113,1.772975,686.1393
-0.8097181,1.926204,0.1146797,-9.136597,-8.104492,83.68111,1.772034,685.9515
-0.8656977,1.966105,0.1144066,-9.136597,-8.16568,83.68079,1.777875,685.8718
-0.9232364,1.948882,0.1366773,-9.136597,-8.097626,83.68075,1.769064,685.5665
-0.9615235,1.895878,0.1749908,-9.136597,-8.121674,83.67984,1.767971,686.0743
-0.9039172,1.905086,0.1543563,-9.136597,-8.13623,83.6814,1.766815,685.5002
-0.8847617,1.915886,0.1339693,-9.136597,-8.12207,83.68292,1.775911,685.7903
-0.8667661,1.83493,0.1114231,-9.136597,-8.089142,83.68233,1.768172,685.5421
-0.8576053,1.946645,0.1418952,-9.136597,-8.108337,83.68292,1.769135,685.6727
-0.943432,1.9721,0.1084299,-9.136597,-8.118042,83.68326,1.766276,685.8426
-0.9310791,1.96088,0.1157507,-9.136597,-8.158905,83.68204,1.761952,685.5602
-0.9611359,1.970705,0.08273759,-9.136597,-8.15448,83.68226,1.767772,685.9415
-0.9560342,1.912031,0.21403,-9.136597,-8.121826,83.68208,1.767136,685.4905
-0.9850917,1.899249,0.2262767,-9.137207,-8.133728,83.68059,1.775154,686.1401
-0.9516289,2.010762,0.2570758,-9.137207,-8.068176,83.68197,1.774297,685.8058
-0.9739655,1.989934,0.1028574,-9.137207,-8.101959,83.68082,1.772434,685.9139
-0.9690356,2.009943,0.05171752,-9.137207,-8.113647,83.67944,1.766664,685.4913
-0.926815,2.032151,0.01432904,-9.137207,-8.156586,83.67937,1.76904,685.6898
-0.8089489,2.036757,0.09146144,-9.137207,-8.130463,83.68098,1.775132,685.5426
-0.8664339,2.06073,0.02875083,-9.137207,-8.12561,83.68386,1.772175,685.7808
-0.8474055,1.991823,0.06912065,-9.137207,-8.138458,83.68372,1.773514,685.8826
-0.8802783,1.96287,0.01506774,-9.137207,-8.099365,83.6805,1.778683,685.5906
-0.7845027,2.026512,-0.0007127515,-9.137207,-8.086121,83.68419,1.788201,686.129
-0.8670309,1.966296,-0.0109739,-9.137207,-8.13443,83.68162,1.780589,685.7401
-0.8208618,1.922305,0.02677713,-9.137207,-8.094879,83.68183,1.780324,685.9976
-0.8784216,1.952229,-0.0003734387,-9.137207,-8.113159,83.6819,1.776687,685.5796
-0.881612,1.98002,0.006307719,-9.137207,-8.091156,83.68258,1.77821,685.9108
-0.8478517,1.962047,0.002360389,-9.137207,-8.101959,83.67912,1.780789,685.9059
-0.9034725,1.974245,-0.02702095,-9.137207,-8.156586,83.68176,1.779067,685.758
-0.8943477,1.942861,-0.04358535,-9.137207,-8.139252,83.67977,1.788142,685.9933
-0.8315532,1.974962,0.01744711,-9.137207,-8.096497,83.68168,1.778664,685.964
-0.7990959,1.972472,-0.01130187,-9.137207,-8.128632,83.68118,1.787235,686.0469
-0.818424,1.950079,-0.01932537,-9.137207,-8.057495,83.68073,1.77882,685.7338
-0.8563815,1.917942,-0.07722004,-9.137695,-8.105164,83.67995,1.780811,685.9745
-0.8460204,1.835052,-0.08090682,-9.137695,-8.119476,83.68047,1.774223,685.6382
-0.9349067,1.845781,-0.06077944,-9.137695,-8.118835,83.68157,1.770876,685.8883
-0.8618667,1.893893,-0.05388815,-9.137695,-8.096924,83.68211,1.768641,685.746
-0.8819748,1.880145,-0.1225138,-9.137695,-8.135925,83.68374,1.768901,685.5764
-0.8572518,1.870953,-0.07938363,-9.137695,-8.094818,83.67998,1.771551,685.9528
-0.8198913,1.8787,-0.07624786,-9.137695,-8.10083,83.68194,1.770756,685.8635
-0.8243814,1.791411,-0.1471239,-9.137695,-8.099365,83.68095,1.769911,685.7066
-0.8137653,1.705531,-0.1211919,-9.137695,-8.136139,83.6818,1.765561,685.8243
-0.7465597,1.660509,0.1197682,-9.137695,-8.101074,83.67879,1.768669,685.7007
-0.6612775,1.888602,0.06741484,-9.137695,-8.134125,83.67877,1.767218,685.5279
-0.6562552,1.825172,0.04605215,-9.137695,-8.104095,83.67926,1.779132,685.8395
-0.6740107,1.796857,0.05681352,-9.137695,-8.093597,83.67961,1.782404,685.821
-0.6925567,1.802208,0.05861396,-9.137695,-8.106018,83.68055,1.77455,685.4154
-0.6886193,1.831984,0.1433337,-9.137695,-8.140747,83.68052,1.777707,685.9119
-0.6721907,1.831315,0.09609085,-9.137695,-8.116455,83.67933,1.774202,685.6627
-0.6867055,1.812391,0.07905836,-9.137695,-8.082001,83.68201,1.784414,685.9056
-0.6760057,1.822287,0.045341,-9.137695,-8.11496,83.68052,1.781294,685.9158
-0.7093721,1.771496,0.05269088,-9.137695,-8.081116,83.68082,1.783991,685.8008
-0.7396666,1.76605,0.01969214,-9.137695,-8.127411,83.68223,1.78096,685.6039
-0.7709495,1.919411,0.1193236,-9.138702,-8.112762,83.68119,1.783368,685.7397
-0.7721013,1.826093,0.01603582,-9.138702,-8.074188,83.68285,1.784362,686.0465
-0.8136662,1.786882,0.1005465,-9.138702,-8.106079,83.68029,1.784994,685.7219
-0.685048,1.817261,0.07816701,-9.138702,-8.116699,83.68164,1.787572,686.0356
-0.662232,1.805211,-0.001573498,-9.138702,-8.087036,83.68052,1.786119,685.9035
-0.7224064,1.792916,0.01670988,-9.138702,-8.086945,83.68171,1.785701,685.9177
-0.797332,1.829368,0.1001881,-9.138702,-8.098206,83.68059,1.787447,685.694
-0.7829064,1.815921,0.06545968,-9.138702,-8.091522,83.68104,1.78239,686.0528
-0.8161882,1.931856,0.1093295,-9.138702,-8.10022,83.68214,1.792474,685.9588
-0.8498162,1.912826,0.1159056,-9.138702,-8.083038,83.68411,1.794446,685.8624
-0.8805951,1.902591,0.145522,-9.138702,-8.03775,83.68035,1.797063,685.894
-0.7652648,1.856848,0.04344818,-9.138702,-8.096161,83.68052,1.791193,685.86
-0.8400378,1.859209,-0.1290052,-9.138702,-8.126465,83.68318,1.790145,686.2007
-0.8734006,1.867575,-0.06536548,-9.138702,-8.121765,83.68122,1.788024,685.7272
-1.060945,1.970564,-0.05248795,-9.138702,-8.122253,83.68346,1.795965,685.8064
-0.8943659,1.95396,-0.102419,-9.138702,-8.128448,83.68171,1.792665,685.9167
-0.814212,1.861769,-0.1375167,-9.138702,-8.09671,83.68111,1.795374,686.0381
-0.7376596,1.910848,-0.07125514,-9.138702,-8.089996,83.6794,1.791987,685.9299
-0.7183455,1.839913,-0.06966708,-9.138702,-8.126434,83.67897,1.79098,686.0755
-0.7243783,1.901313,-0.0606587,-9.138702,-8.088593,83.68092,1.793648,685.7393
-0.6452147,1.839813,0.006176332,-9.139313,-8.089722,83.68148,1.791567,685.7082
-0.7309346,1.869106,0.05760544,-9.139313,-8.120789,83.6809,1.798044,685.7386
-0.8791825,1.889683,0.07952365,-9.139313,-8.057251,83.6804,1.78383,685.8818
-0.9736147,1.848035,0.01148331,-9.139313,-8.084381,83.68194,1.786937,685.9207
-0.9502211,1.714223,-0.07634339,-9.139313,-8.11911,83.67994,1.774638,685.8306
-0.9686005,1.81053,-0.09983572,-9.139313,-8.02652,83.68015,1.767336,685.438
-0.828152,1.984131,-0.1107903,-9.139313,-8.059448,83.6813,1.776745,685.5433
-0.7941237,2.038502,-0.1269153,-9.139313,-8.090179,83.68194,1.773191,685.5512
